X,Y,Z
232858.0,7435936.0,469.787290361
232958.0,7435936.0,469.182281894
233058.0,7435936.0,469.053304887
233158.0,7435936.0,469.424114677
233258.0,7435936.0,469.419802396
233358.0,7435936.0,469.349158926
233458.0,7435936.0,469.261572414
233558.0,7435936.0,469.330425275
233658.0,7435936.0,469.319143596
233758.0,7435936.0,469.119201228
233858.0,7435936.0,469.153277705
233958.0,7435936.0,469.338009546
234058.0,7435936.0,469.645063628
234158.0,7435936.0,469.248520488
234258.0,7435936.0,469.250303173
234358.0,7435936.0,469.188739822
234458.0,7435936.0,469.262848743
234558.0,7435936.0,469.373425641
234658.0,7435936.0,469.449929305
234758.0,7435936.0,469.811622218
234858.0,7435936.0,469.864153348
234958.0,7435936.0,470.101515067
235058.0,7435936.0,470.235404788
235158.0,7435936.0,470.380188765
235258.0,7435936.0,470.517032435
235358.0,7435936.0,470.42933786
235458.0,7435936.0,470.231679427
235558.0,7435936.0,470.46211673
235658.0,7435936.0,470.525051335
235758.0,7435936.0,470.245556236
235858.0,7435936.0,470.353341137
235958.0,7435936.0,469.966290468
236058.0,7435936.0,470.185356134
236158.0,7435936.0,470.18027763
236258.0,7435936.0,470.282453613
236358.0,7435936.0,470.006361556
236458.0,7435936.0,470.17335238
236558.0,7435936.0,470.038999394
236658.0,7435936.0,469.967595467
236758.0,7435936.0,469.846317728
236858.0,7435936.0,469.961690131
236958.0,7435936.0,470.06476645
237058.0,7435936.0,470.233928118
237158.0,7435936.0,470.457277147
237258.0,7435936.0,470.571464393
237358.0,7435936.0,470.755548431
237458.0,7435936.0,470.650926836
237558.0,7435936.0,470.550347898
237658.0,7435936.0,470.486003721
237758.0,7435936.0,470.32593609
237858.0,7435936.0,470.249050793
237958.0,7435936.0,470.318652908
238058.0,7435936.0,469.718493359
238158.0,7435936.0,470.009281178
238258.0,7435936.0,469.972914379
238358.0,7435936.0,469.811937383
238458.0,7435936.0,469.676047715
238558.0,7435936.0,469.647344634
238658.0,7435936.0,469.519583129
238758.0,7435936.0,469.190454542
238858.0,7435936.0,468.997384247
238958.0,7435936.0,469.004024674
239058.0,7435936.0,469.250759774
239158.0,7435936.0,468.753088561
239258.0,7435936.0,469.001449179
239358.0,7435936.0,468.758613681
239458.0,7435936.0,468.82567096
239558.0,7435936.0,468.904967583
239658.0,7435936.0,468.971276616
239758.0,7435936.0,469.063609074
239858.0,7435936.0,469.048027007
239958.0,7435936.0,469.024698753
240058.0,7435936.0,468.809392747
240158.0,7435936.0,468.570644276
240258.0,7435936.0,468.681953723
240358.0,7435936.0,468.759661168
240458.0,7435936.0,468.498696418
240558.0,7435936.0,468.315555376
240658.0,7435936.0,468.257276246
240758.0,7435936.0,468.069910006
240858.0,7435936.0,468.237896665
240958.0,7435936.0,468.328113135
241058.0,7435936.0,468.318329736
241158.0,7435936.0,468.369864146
241258.0,7435936.0,468.476857078
241358.0,7435936.0,468.334598725
241458.0,7435936.0,468.119643317
241558.0,7435936.0,468.157820616
241658.0,7435936.0,468.079916127
241758.0,7435936.0,467.976125916
241858.0,7435936.0,468.211068042
241958.0,7435936.0,468.06025441
242058.0,7435936.0,468.065192536
242158.0,7435936.0,468.231792501
242258.0,7435936.0,468.454206702
242358.0,7435936.0,468.437448605
242458.0,7435936.0,468.673734165
242558.0,7435936.0,468.727873061
242658.0,7435936.0,468.597064732
242758.0,7435936.0,468.254895801
242858.0,7435936.0,468.600134457
242958.0,7435936.0,468.691342994
243058.0,7435936.0,469.001048506
243158.0,7435936.0,469.183199908
243258.0,7435936.0,469.062414673
243358.0,7435936.0,469.089875734
243458.0,7435936.0,469.06340682
243558.0,7435936.0,468.920628091
243658.0,7435936.0,469.040008677
243758.0,7435936.0,469.031237656
243858.0,7435936.0,469.403106897
243958.0,7435936.0,469.704996723
244058.0,7435936.0,469.532064094
244158.0,7435936.0,469.634456194
244258.0,7435936.0,469.721102435
244358.0,7435936.0,470.554257255
244458.0,7435936.0,471.610313033
244532.0,7435896.0,471.374443911
244618.0,7435854.0,471.394706521
244683.0,7435778.0,471.096155692
244744.0,7435699.0,471.421970646
244806.0,7435621.0,471.451456825
244868.0,7435542.0,471.250262721
244940.0,7435484.0,471.554010587
244940.0,7435584.0,472.839859165
244940.0,7435684.0,474.559968756
244940.0,7435784.0,476.236744894
244940.0,7435884.0,477.194847856
244990.0,7435906.0,479.157506738
244990.0,7435806.0,477.596745838
244990.0,7435706.0,475.568592782
244990.0,7435606.0,473.558325703
244990.0,7435506.0,471.88534016
244990.0,7435406.0,470.929693998
244990.0,7435306.0,470.88343139
244990.0,7435206.0,471.056920924
244990.0,7435106.0,470.578737613
244990.0,7435006.0,470.246561213
244990.0,7434906.0,470.637548515
244990.0,7434806.0,470.708360217
244990.0,7434706.0,471.228523894
244990.0,7434606.0,471.101057142
244990.0,7434506.0,471.434396907
244990.0,7434406.0,471.646311864
244990.0,7434306.0,471.613254346
244990.0,7434206.0,471.660872967
244990.0,7434106.0,471.849290576
244990.0,7434006.0,471.592747532
244990.0,7433906.0,471.855101326
244990.0,7433806.0,472.122510253
244990.0,7433706.0,472.449411927
244990.0,7433606.0,472.528021008
244990.0,7433506.0,472.417205514
244990.0,7433406.0,472.851910667
244990.0,7433306.0,473.017733567
244990.0,7433206.0,473.171294563
244990.0,7433106.0,473.686668529
244990.0,7433006.0,473.396001554
244990.0,7432906.0,473.708158756
244990.0,7432806.0,473.87024959
244990.0,7432706.0,473.98801305
244990.0,7432606.0,474.168017276
244990.0,7432506.0,474.249176143
244990.0,7432406.0,474.331827848
244990.0,7432306.0,474.267741901
244990.0,7432206.0,474.434575121
244990.0,7432106.0,474.69878616
244990.0,7432006.0,474.746773366
244990.0,7431906.0,475.02322803
244990.0,7431806.0,475.307242563
244990.0,7431706.0,475.764546103
244990.0,7431606.0,475.773908575
244990.0,7431506.0,475.736592923
244990.0,7431406.0,476.089792609
244990.0,7431306.0,476.382469983
244990.0,7431206.0,476.482243246
244990.0,7431106.0,476.514175547
244990.0,7431006.0,477.200176564
244990.0,7430906.0,477.19645591
244990.0,7430806.0,476.847767564
244990.0,7430706.0,476.877946275
244990.0,7430606.0,477.475593714
244990.0,7430506.0,477.499508018
244990.0,7430406.0,477.817387603
244990.0,7430306.0,477.73914196
244990.0,7430206.0,477.934515085
244990.0,7430106.0,478.146342062
244990.0,7430006.0,478.292130953
244990.0,7429906.0,478.679929243
244990.0,7429806.0,478.654236886
244990.0,7429706.0,479.021657566
244990.0,7429606.0,479.29574227
244990.0,7429506.0,479.346368969
244990.0,7429406.0,479.864619677
244990.0,7429306.0,480.075623848
244990.0,7429206.0,479.981756129
244990.0,7429106.0,480.405045223
244990.0,7429006.0,480.617702933
244990.0,7428906.0,480.824943184
244990.0,7428806.0,480.873286629
244990.0,7428706.0,481.153722578
244990.0,7428606.0,481.536415173
244990.0,7428506.0,481.64970689
244990.0,7428406.0,482.009083842
244990.0,7428306.0,482.174469758
244990.0,7428206.0,482.150581375
244990.0,7428106.0,482.220580272
244990.0,7428006.0,482.655316362
244990.0,7427906.0,482.860004285
244990.0,7427806.0,482.778909213
244990.0,7427706.0,482.964949705
244990.0,7427606.0,483.543298458
244990.0,7427506.0,483.191784721
244990.0,7427406.0,483.207438044
244990.0,7427306.0,483.596896364
244990.0,7427206.0,483.557233193
244990.0,7427106.0,483.704060124
244990.0,7427006.0,483.964416313
244990.0,7426906.0,484.092349604
244990.0,7426806.0,484.320651153
244990.0,7426706.0,484.553595368
244990.0,7426606.0,484.797685845
244990.0,7426506.0,484.672691185
244990.0,7426406.0,484.89450554
244990.0,7426306.0,485.203674526
244990.0,7426206.0,485.255916328
244990.0,7426106.0,485.78554322
244990.0,7426006.0,486.002751208
244990.0,7425906.0,486.101271338
244990.0,7425806.0,486.298253531
244990.0,7425706.0,486.846149371
244990.0,7425606.0,486.826466067
244990.0,7425506.0,487.135749151
244990.0,7425406.0,487.090881445
244990.0,7425306.0,487.624051092
244990.0,7425206.0,487.950111631
244990.0,7425106.0,488.037880219
244990.0,7425006.0,488.146358359
244990.0,7424906.0,488.423609449
244990.0,7424806.0,488.460244061
244990.0,7424706.0,488.358729343
244990.0,7424606.0,488.771656058
244990.0,7424506.0,488.752911209
244990.0,7424406.0,488.857044071
244990.0,7424306.0,489.048121914
244990.0,7424206.0,488.760054935
244990.0,7424106.0,488.978191873
244990.0,7424006.0,488.814673015
244990.0,7423906.0,489.186339929
244990.0,7423806.0,489.630792058
244990.0,7423706.0,489.586290589
244990.0,7423606.0,489.874503926
244990.0,7423506.0,490.097862709
244990.0,7423406.0,490.356871883
244990.0,7423306.0,490.702264128
244990.0,7423206.0,490.272476085
244990.0,7423106.0,490.628774553
244990.0,7423006.0,490.786748201
244990.0,7422906.0,491.023451822
244990.0,7422806.0,491.144647748
244990.0,7422706.0,491.495069199
244990.0,7422606.0,491.746643425
244990.0,7422506.0,492.017843136
244990.0,7422406.0,492.372102456
244990.0,7422306.0,492.226082563
244990.0,7422206.0,492.408430863
244990.0,7422106.0,492.542020104
244990.0,7422006.0,492.709692662
244990.0,7421906.0,493.287025323
244990.0,7421806.0,493.124854779
244990.0,7421706.0,493.461402168
244990.0,7421606.0,493.612476907
244990.0,7421506.0,493.475432039
244990.0,7421406.0,493.791202338
244990.0,7421306.0,494.004809953
244990.0,7421206.0,494.229305706
244990.0,7421106.0,494.275747745
244990.0,7421006.0,494.526062875
244990.0,7420906.0,494.627429753
244990.0,7420806.0,494.741956861
244990.0,7420706.0,494.751582988
244990.0,7420606.0,495.042112648
244990.0,7420506.0,495.357749273
244990.0,7420406.0,495.342520399
244990.0,7420306.0,495.403842053
244990.0,7420206.0,495.692760309
244990.0,7420106.0,496.256911381
244990.0,7420006.0,496.083271307
244990.0,7419906.0,495.876563466
244990.0,7419806.0,496.009736586
244990.0,7419706.0,496.398449556
244990.0,7419606.0,496.588086408
244990.0,7419506.0,496.881619772
244990.0,7419406.0,496.962085555
244990.0,7419306.0,496.98637338
244990.0,7419206.0,496.610394811
244990.0,7419106.0,496.253838671
244990.0,7419006.0,496.995503972
244990.0,7418906.0,496.987315447
244990.0,7418806.0,496.990333649
244990.0,7418706.0,497.311226216
244990.0,7418606.0,497.635569675
244990.0,7418506.0,498.257690532
244990.0,7418406.0,498.364776702
244990.0,7418306.0,498.760019709
244990.0,7418206.0,499.193730914
244990.0,7418106.0,499.670055434
244990.0,7418006.0,500.426731265
244990.0,7417906.0,500.939798826
244990.0,7417806.0,501.345299388
244990.0,7417706.0,502.622506717
244990.0,7417606.0,505.476529357
244990.0,7417506.0,511.897448799
244990.0,7417406.0,517.242954883
244990.0,7417306.0,520.587414731
244990.0,7417206.0,521.944842997
244990.0,7417106.0,523.200456476
244990.0,7417006.0,524.187858369
244990.0,7416906.0,524.390382627
244990.0,7416806.0,522.010891947
244990.0,7416706.0,517.905694485
244990.0,7416606.0,514.053633586
244990.0,7416506.0,513.539150335
244990.0,7416406.0,512.669327094
244990.0,7416306.0,513.309196695
244990.0,7416206.0,513.841198799
244990.0,7416106.0,515.175050399
244990.0,7416006.0,516.685788842
244990.0,7415906.0,517.914156768
244990.0,7415806.0,519.259953312
244990.0,7415706.0,521.490461559
244990.0,7415606.0,523.68574907
244990.0,7415506.0,525.754420116
244990.0,7415406.0,526.614855983
244990.0,7415306.0,527.065928397
244990.0,7415206.0,526.240259149
244990.0,7415106.0,526.469485074
244990.0,7415006.0,527.416708421
244990.0,7414906.0,528.622811627
244990.0,7414806.0,529.115079971
244990.0,7414706.0,530.139833388
244990.0,7414606.0,533.723562811
244990.0,7414506.0,534.675807588
244990.0,7414406.0,534.968371043
244990.0,7414306.0,535.838388336
244990.0,7414206.0,537.917749141
244990.0,7414106.0,540.086835942
244990.0,7414006.0,538.961416189
244990.0,7413906.0,540.997387523
244990.0,7413806.0,542.266156401
244990.0,7413706.0,547.622870797
244990.0,7413606.0,552.985507166
244990.0,7413506.0,559.208183536
244990.0,7413406.0,560.382949351
244990.0,7413306.0,561.466183842
244990.0,7413206.0,546.862565987
244990.0,7413106.0,541.810894276
244990.0,7413006.0,537.799340744
244990.0,7412906.0,535.704870987
244990.0,7412806.0,533.854745323
244990.0,7412706.0,532.008505433
244990.0,7412606.0,529.940631572
244990.0,7412506.0,528.493874009
244990.0,7412406.0,527.253021654
244990.0,7412306.0,526.412873119
244990.0,7412206.0,526.102209017
244990.0,7412106.0,525.372806967
244990.0,7412006.0,524.781138801
244990.0,7411906.0,524.265991589
244990.0,7411806.0,523.858851017
244990.0,7411706.0,523.531886133
244990.0,7411606.0,522.328057386
244990.0,7411506.0,521.581610428
244990.0,7411406.0,520.830227256
244990.0,7411306.0,520.796082177
244990.0,7411206.0,520.834298247
244990.0,7411106.0,520.645672285
244990.0,7411006.0,520.742554777
244990.0,7410906.0,521.312657939
244990.0,7410806.0,521.303993984
244990.0,7410706.0,521.876577
244990.0,7410606.0,521.675695052
244990.0,7410506.0,521.714815432
244990.0,7410406.0,522.124907677
244990.0,7410306.0,522.34852299
244990.0,7410206.0,522.604803615
244990.0,7410106.0,522.657089067
244990.0,7410006.0,522.858409056
244990.0,7409906.0,522.993618087
244990.0,7409806.0,523.456652313
244990.0,7409706.0,523.661485055
244990.0,7409606.0,523.421492199
244990.0,7409506.0,523.250356663
244990.0,7409406.0,523.500906951
244990.0,7409306.0,523.660409481
244990.0,7409206.0,523.782908995
244990.0,7409106.0,523.937414432
244990.0,7409006.0,524.493968342
244990.0,7408906.0,524.684294394
244990.0,7408806.0,524.303748336
244990.0,7408706.0,524.747007065
244990.0,7408606.0,525.092316458
244990.0,7408506.0,525.178499122
244990.0,7408406.0,525.776688623
244990.0,7408306.0,526.099083097
244990.0,7408206.0,526.537443147
244990.0,7408106.0,527.378553188
244990.0,7408006.0,528.806741702
244990.0,7407906.0,531.022321921
244990.0,7407806.0,533.947523305
244990.0,7407706.0,535.38671057
244990.0,7407606.0,538.152327757
244990.0,7407506.0,537.97177578
244990.0,7407406.0,535.658316916
244990.0,7407306.0,534.418655136
244990.0,7407206.0,533.579756105
244990.0,7407106.0,532.18563065
244990.0,7407006.0,531.12949091
244990.0,7406906.0,530.984328108
244990.0,7406806.0,531.677168831
244990.0,7406706.0,532.488435139
244990.0,7406606.0,532.863375498
244990.0,7406506.0,533.109704359
244990.0,7406406.0,533.423199618
244990.0,7406306.0,533.842714632
244990.0,7406206.0,534.768522498
244990.0,7406106.0,535.585045872
244990.0,7406006.0,536.698512072
244990.0,7405906.0,537.674666771
244990.0,7405806.0,539.257610656
244990.0,7405706.0,540.32995475
244990.0,7405606.0,541.210870056
244990.0,7405506.0,542.87203452
244990.0,7405406.0,544.144118546
244990.0,7405306.0,545.328613958
244990.0,7405206.0,546.168473797
244990.0,7405106.0,546.455916905
244956.0,7405032.0,546.319286497
244940.0,7405125.0,545.253481366
244940.0,7405225.0,545.247497491
244940.0,7405325.0,544.541051184
244940.0,7405425.0,543.565829616
244940.0,7405525.0,542.61511355
244940.0,7405625.0,540.914651271
244940.0,7405725.0,540.335566377
244940.0,7405825.0,539.314155322
244940.0,7405925.0,537.85264952
244940.0,7406025.0,536.512940807
244845.0,7406035.0,536.420508131
244782.0,7405985.0,536.863452463
244749.0,7405891.0,537.800571282
244772.0,7405796.0,538.754299523
244803.0,7405701.0,539.455937342
244799.0,7405602.0,540.062960174
244772.0,7405511.0,540.998543719
244694.0,7405448.0,541.462867953
244602.0,7405430.0,541.004103957
244507.0,7405451.0,540.400614956
244443.0,7405527.0,539.861440695
244400.0,7405613.0,539.718365218
244400.0,7405713.0,539.092500086
244400.0,7405813.0,538.514255167
244399.0,7405913.0,538.169844046
244399.0,7406013.0,537.987439187
244378.0,7406110.0,537.962645448
244361.0,7406208.0,537.271816917
244369.0,7406308.0,536.299610409
244377.0,7406408.0,535.442764857
244384.0,7406508.0,535.00570382
244335.0,7406588.0,534.981975138
244269.0,7406663.0,534.916535437
244202.0,7406738.0,534.724375298
244102.0,7406738.0,534.155959763
244003.0,7406731.0,533.722308946
243936.0,7406695.0,533.725405111
243955.0,7406596.0,534.673697908
243970.0,7406499.0,535.20710434
243972.0,7406401.0,535.383923077
243931.0,7406317.0,535.350531787
243848.0,7406262.0,535.243872258
243761.0,7406252.0,535.16200439
243676.0,7406306.0,534.845841682
243617.0,7406380.0,534.334134353
243581.0,7406474.0,533.536175789
243546.0,7406567.0,533.500263846
243510.0,7406661.0,533.325099349
243460.0,7406743.0,533.026678388
243382.0,7406806.0,531.91848863
243298.0,7406857.0,531.216295598
243200.0,7406877.0,531.57474269
243110.0,7406914.0,531.797425421
243031.0,7406976.0,532.565039422
242988.0,7407059.0,533.967037989
242972.0,7407158.0,535.534647139
242993.0,7407252.0,535.306957164
243032.0,7407344.0,532.234756864
243028.0,7407431.0,530.802858009
242970.0,7407513.0,530.809029417
242919.0,7407597.0,530.481106111
242929.0,7407697.0,528.029096256
242904.0,7407785.0,526.834040214
242836.0,7407858.0,526.021340725
242753.0,7407910.0,525.299442684
242662.0,7407953.0,524.786029326
242571.0,7407947.0,524.548870586
